Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt
0674027720230901,13,277,2,63,80,PUNT,2,0,15,FIELD GOAL,9,65,63,1
0674027720230901,14,674,3,900,75,KICKOFF,3,667,7,FIELD GOAL,7,68,233,1
0674027720230901,15,277,3,667,75,KICKOFF,3,483,17,DOWNS,6,58,184,1
0674027720230901,16,674,3,483,83,DOWNS,3,95,8,FIELD GOAL,13,75,388,1
0674027720230901,17,277,3,95,75,KICKOFF,4,892,0,TOUCHDOWN,5,75,103,0
0674027720230901,18,674,4,892,75,KICKOFF,4,555,28,FIELD GOAL,9,47,337,0
0674027720230901,19,277,4,549,81,KICKOFF,4,425,69,DOWNS,9,12,124,0
0674027720230901,20,674,4,425,31,DOWNS,4,330,0,TOUCHDOWN,3,31,95,1
0674027720230901,21,277,4,322,64,KICKOFF,4,68,0,TOUCHDOWN,15,64,254,1
0674027720230901,22,674,4,68,44,KICKOFF,4,0,48,END OF HALF,2,-4,68,0
0414041520230901,1,415,1,900,56,KICKOFF,1,806,0,TOUCHDOWN,3,56,94,0
0414041520230901,2,414,1,806,75,KICKOFF,1,695,81,PUNT,3,-6,111,0
0414041520230901,3,415,1,695,82,PUNT,1,242,16,FIELD GOAL,15,66,453,1
0414041520230901,4,414,1,242,75,KICKOFF,1,98,66,PUNT,3,9,144,0
0414041520230901,5,415,1,98,74,PUNT,2,893,71,PUNT,3,3,105,0
0414041520230901,6,414,2,893,78,PUNT,2,705,56,PUNT,4,22,188,0
0414041520230901,7,415,2,705,81,PUNT,2,655,69,INTERCEPTION,3,12,50,0
0414041520230901,8,414,2,655,60,INTERCEPTION,2,505,62,PUNT,3,-2,150,0
0414041520230901,9,415,2,505,78,PUNT,2,153,14,FIELD GOAL,10,64,352,1
0414041520230901,10,414,2,153,75,KICKOFF,2,58,31,FIELD GOAL,6,44,95,0
0414041520230901,11,415,2,58,75,KICKOFF,2,0,25,FIELD GOAL,5,50,58,0
0414041520230901,12,414,3,900,75,KICKOFF,3,803,67,PUNT,3,8,97,0
0414041520230901,13,415,3,803,65,PUNT,3,669,0,TOUCHDOWN,5,65,134,0
0414041520230901,14,414,3,670,75,KICKOFF,3,518,42,DOWNS,7,33,152,0
0414041520230901,15,415,3,518,58,DOWNS,3,311,46,PUNT,4,12,207,0
0414041520230901,16,414,3,311,90,PUNT,3,0,72,PUNT,5,18,311,0
0414041520230901,17,415,3,0,78,PUNT,4,823,0,TOUCHDOWN,6,78,77,1
0414041520230901,18,414,4,816,68,KICKOFF,4,555,31,DOWNS,8,37,261,0
0414041520230901,19,415,4,555,69,DOWNS,4,269,0,TOUCHDOWN,8,69,286,1
0414041520230901,20,414,4,270,75,KICKOFF,4,57,17,DOWNS,8,58,213,1
0414041520230901,21,415,4,57,83,DOWNS,4,0,75,END OF HALF,2,8,57,0
0141025320230902,1,141,1,900,75,KICKOFF,1,778,72,PUNT,3,3,122,0
0141025320230902,2,253,1,778,40,PUNT,1,514,0,TOUCHDOWN,11,40,264,1
0141025320230902,3,141,1,514,75,KICKOFF,1,403,71,PUNT,3,4,111,0
0141025320230902,4,253,1,403,71,PUNT,1,107,0,TOUCHDOWN,11,71,296,1
0141025320230902,5,141,1,107,75,KICKOFF,2,886,70,PUNT,3,5,121,0
0141025320230902,6,253,2,886,73,PUNT,2,742,0,TOUCHDOWN,7,73,144,1
0141025320230902,7,141,2,742,75,KICKOFF,2,401,22,FUMBLE,10,53,341,1
0141025320230902,8,253,2,401,78,FUMBLE,2,122,4,FIELD GOAL,13,74,279,1
0141025320230902,9,141,2,122,75,KICKOFF,2,41,36,PUNT,5,39,81,0
0141025320230902,10,253,2,41,80,PUNT,2,0,82,END OF HALF,1,-2,41,0
0141025320230902,11,253,3,894,69,KICKOFF,3,744,0,TOUCHDOWN,6,69,150,1
0141025320230902,12,141,3,744,75,KICKOFF,3,569,39,PUNT,4,36,175,0
0141025320230902,13,253,3,569,80,PUNT,3,535,77,INTERCEPTION,2,3,34,0
0141025320230902,14,141,3,535,56,INTERCEPTION,3,434,53,PUNT,3,3,101,0
0141025320230902,15,253,3,434,70,PUNT,3,375,64,PUNT,3,6,59,0
0141025320230902,16,141,3,375,73,PUNT,3,280,73,PUNT,3,0,95,0
0141025320230902,17,253,3,280,77,PUNT,3,78,43,PUNT,6,34,202,0
0141025320230902,18,141,3,78,91,PUNT,4,770,62,PUNT,6,29,208,0
0141025320230902,19,253,4,770,64,PUNT,4,565,30,FIELD GOAL,8,34,205,0
0141025320230902,20,141,4,565,75,KICKOFF,4,434,72,PUNT,3,3,131,0
0141025320230902,21,253,4,434,66,PUNT,4,215,22,FUMBLE,8,44,219,1
0141025320230902,22,141,4,215,78,FUMBLE,4,0,31,END OF HALF,8,47,215,0
0005069020230902,1,5,1,900,78,KICKOFF,1,849,0,TOUCHDOWN,2,78,51,0
0005069020230902,2,690,1,849,75,KICKOFF,1,796,75,PUNT,3,0,53,0
0005069020230902,3,5,1,796,48,PUNT,1,736,45,PUNT,3,3,60,0
0005069020230902,4,690,1,736,80,PUNT,1,673,73,PUNT,3,7,63,0
0005069020230902,5,5,1,673,76,PUNT,1,568,74,PUNT,3,2,105,0
0005069020230902,6,690,1,568,65,PUNT,1,335,37,DOWNS,9,28,233,0
0005069020230902,7,5,1,335,63,DOWNS,1,284,61,PUNT,3,2,51,0
0005069020230902,8,690,1,284,77,PUNT,1,249,75,PUNT,3,2,35,0
0005069020230902,9,5,1,249,61,PUNT,1,168,57,PUNT,3,4,81,0
0005069020230902,10,690,1,168,89,PUNT,2,854,0,TOUCHDOWN,8,89,214,1
0005069020230902,11,5,2,845,79,KICKOFF,2,469,0,TOUCHDOWN,10,79,376,1
0005069020230902,12,690,2,464,81,KICKOFF,2,387,80,PUNT,3,1,77,0
0005069020230902,13,5,2,387,45,PUNT,2,97,0,TOUCHDOWN,8,45,290,1
0005069020230902,14,690,2,92,82,KICKOFF,2,0,22,FIELD GOAL,11,60,92,0
0005069020230902,15,690,3,900,77,KICKOFF,3,693,0,TOUCHDOWN,8,77,207,1
0005069020230902,16,5,3,693,75,KICKOFF,3,564,63,PUNT,5,12,129,0
0005069020230902,17,690,3,564,85,PUNT,3,320,12,MISSED FIELD GOAL,11,73,244,1
0005069020230902,18,5,3,320,80,MISSED FIELD GOAL,3,193,79,PUNT,3,1,127,0
0005069020230902,19,690,3,193,50,PUNT,4,892,0,TOUCHDOWN,9,50,201,1
0005069020230902,20,5,4,886,74,KICKOFF,4,782,80,PUNT,3,-6,104,0
0005069020230902,21,690,4,782,62,PUNT,4,682,58,PUNT,3,4,100,0
0005069020230902,22,5,4,682,78,PUNT,4,481,72,PUNT,6,6,201,0
0005069020230902,23,690,4,481,61,PUNT,4,386,57,PUNT,3,4,95,0
0005069020230902,24,5,4,386,96,PUNT,4,151,68,INTERCEPTION,8,28,235,0
0005069020230902,25,690,4,151,47,INTERCEPTION,4,0,55,END OF HALF,5,-8,151,0
0670005120230902,1,670,1,894,74,KICKOFF,1,852,71,PUNT,3,3,42,0
0670005120230902,2,51,1,852,65,PUNT,1,617,6,FIELD GOAL,8,59,235,1
0670005120230902,3,670,1,617,75,KICKOFF,1,453,0,TOUCHDOWN,8,75,164,1
0670005120230902,4,51,1,447,71,KICKOFF,1,325,67,PUNT,3,4,122,0
0670005120230902,5,670,1,325,63,PUNT,1,302,65,FUMBLE,2,-2,23,0
0670005120230902,6,51,1,302,35,FUMBLE,1,146,35,FIELD GOAL,5,0,156,0
0670005120230902,7,670,1,141,72,KICKOFF,1,81,0,TOUCHDOWN,3,72,60,0
0670005120230902,8,51,1,74,75,KICKOFF,2,887,84,PUNT,3,-9,87,0
0670005120230902,9,670,2,887,60,PUNT,2,551,0,TOUCHDOWN,13,60,336,0
0670005120230902,10,51,2,543,72,KICKOFF,2,246,0,TOUCHDOWN,9,72,297,1
0670005120230902,11,670,2,246,75,KICKOFF,2,48,0,TOUCHDOWN,12,75,198,1
0670005120230902,12,51,2,48,75,KICKOFF,2,0,40,MISSED FIELD GOAL,6,35,48,0
0670005120230902,13,51,3,894,62,KICKOFF,3,801,0,TOUCHDOWN,3,62,93,0
0670005120230902,14,670,3,801,75,KICKOFF,3,618,0,TOUCHDOWN,8,75,183,1
0670005120230902,15,51,3,612,79,KICKOFF,3,458,31,DOWNS,6,48,154,0
0670005120230902,16,670,3,458,69,DOWNS,3,361,55,FUMBLE,5,14,97,0
0670005120230902,17,51,3,361,45,FUMBLE,3,107,7,FIELD GOAL,9,38,254,1
0670005120230902,18,670,3,107,75,KICKOFF,4,832,0,TOUCHDOWN,6,75,175,0
0670005120230902,19,51,4,825,78,KICKOFF,4,532,0,TOUCHDOWN,12,78,293,1
0670005120230902,20,670,4,532,75,KICKOFF,4,442,79,PUNT,3,-4,90,0
0670005120230902,21,51,4,442,69,PUNT,4,236,5,INTERCEPTION,12,64,206,1
0670005120230902,22,670,4,236,80,INTERCEPTION,4,169,72,PUNT,3,8,67,0
0670005120230902,23,51,4,169,71,PUNT,4,126,23,FUMBLE,4,48,43,0
0670005120230902,24,670,4,126,88,FUMBLE,4,0,98,END OF HALF,3,-10,126,0
0380023120230902,1,231,1,900,80,KICKOFF,1,782,65,PUNT,5,15,118,0
0380023120230902,2,380,1,782,60,PUNT,1,656,25,FUMBLE,6,35,126,1
0380023120230902,3,231,1,656,75,FUMBLE,1,481,0,TOUCHDOWN,8,75,175,1
0380023120230902,4,380,1,481,75,KICKOFF,1,418,71,PUNT,3,4,63,0
0380023120230902,5,231,1,418,40,PUNT,1,337,43,DOWNS,4,-3,81,0
0380023120230902,6,380,1,337,57,DOWNS,1,228,29,FIELD GOAL,5,28,109,0
0380023120230902,7,231,1,228,75,KICKOFF,1,48,27,INTERCEPTION,7,48,180,0
0380023120230902,8,380,1,48,80,INTERCEPTION,2,727,52,PUNT,8,28,221,0
0380023120230902,9,231,2,727,80,PUNT,2,644,85,PUNT,3,-5,83,0
0380023120230902,10,380,2,644,62,PUNT,2,471,32,MISSED FIELD GOAL,7,30,173,0
0380023120230902,11,231,2,471,68,MISSED FIELD GOAL,2,346,61,PUNT,3,7,125,0
0380023120230902,12,380,2,346,92,PUNT,2,243,84,PUNT,3,8,103,0
0380023120230902,13,380,2,243,37,FUMBLE,2,124,10,FIELD GOAL,6,27,119,1
0380023120230902,14,231,2,113,69,KICKOFF,2,97,0,TOUCHDOWN,3,69,16,0
0380023120230902,15,380,2,97,75,KICKOFF,2,0,40,END OF HALF,7,35,97,0
0380023120230902,16,380,3,887,81,KICKOFF,3,539,0,TOUCHDOWN,12,81,348,1
0380023120230902,17,231,3,539,75,KICKOFF,3,520,75,PUNT,3,0,19,0
0380023120230902,18,380,3,520,52,PUNT,3,277,5,DOWNS,7,47,243,1
0380023120230902,19,231,3,277,95,DOWNS,3,99,46,PUNT,6,49,178,0
0380023120230902,20,380,3,99,81,PUNT,4,664,34,PUNT,10,47,335,0
0380023120230902,21,231,4,664,90,PUNT,4,450,11,FUMBLE,9,79,214,1
0380023120230902,22,380,4,450,89,FUMBLE,4,55,42,DOWNS,14,47,395,0
0380023120230902,23,231,4,55,58,DOWNS,4,0,87,END OF HALF,3,-29,55,0
0400003720230902,1,37,1,894,62,KICKOFF,1,688,0,TOUCHDOWN,11,62,206,1
0400003720230902,2,400,1,682,89,KICKOFF,1,440,0,TOUCHDOWN,8,89,242,1
0400003720230902,3,37,1,433,70,KICKOFF,1,131,19,FIELD GOAL,13,51,302,1
0400003720230902,4,400,1,131,75,KICKOFF,1,28,72,PUNT,3,3,103,0
0400003720230902,5,37,1,28,16,PUNT,2,895,0,TOUCHDOWN,2,16,33,1
0400003720230902,6,400,2,895,75,KICKOFF,2,806,69,PUNT,3,6,89,0
0400003720230902,7,37,2,806,60,PUNT,2,611,0,TOUCHDOWN,9,60,195,1
0400003720230902,8,400,2,611,75,KICKOFF,2,434,52,FUMBLE,5,23,177,0
0400003720230902,9,37,2,434,35,FUMBLE,2,282,0,TOUCHDOWN,5,35,152,1
0400003720230902,10,400,2,282,75,KICKOFF,2,32,24,MISSED FIELD GOAL,7,51,250,1
0400003720230902,11,37,2,32,76,MISSED FIELD GOAL,2,4,70,PUNT,3,6,28,0
0400003720230902,12,400,2,4,60,PUNT,2,0,62,END OF HALF,1,-2,4,0
0400003720230902,13,400,3,900,56,KICKOFF,3,883,56,INTERCEPTION,2,0,17,0
0400003720230902,14,400,3,872,90,KICKOFF,3,782,93,PUNT,3,-3,90,0
0400003720230902,15,37,3,782,29,PUNT,3,772,0,TOUCHDOWN,1,29,10,0
0400003720230902,16,400,3,772,75,KICKOFF,3,599,75,PUNT,4,0,173,0
0400003720230902,17,37,3,599,84,PUNT,3,427,68,PUNT,4,16,172,0
0400003720230902,18,400,3,427,63,PUNT,3,336,58,DOWNS,4,5,91,0
0400003720230902,19,37,3,336,42,DOWNS,3,325,0,TOUCHDOWN,1,42,11,0
0400003720230902,20,400,3,313,72,KICKOFF,4,890,30,DOWNS,8,42,323,0
0400003720230902,21,37,4,890,70,DOWNS,4,544,42,DOWNS,10,28,346,0
0400003720230902,22,400,4,544,58,DOWNS,4,530,0,TOUCHDOWN,1,58,14,0
0400003720230902,23,37,4,521,78,KICKOFF,4,422,0,TOUCHDOWN,3,78,99,0
0400003720230902,24,400,4,422,75,KICKOFF,4,319,71,PUNT,3,4,103,0
0400003720230902,25,37,4,319,72,PUNT,4,0,10,END OF HALF,8,62,319,1
0700081120230902,1,811,1,900,75,KICKOFF,1,743,73,PUNT,3,2,157,0
0700081120230902,2,700,1,743,76,PUNT,1,634,0,TOUCHDOWN,6,76,109,0
0700081120230902,3,811,1,634,75,KICKOFF,1,607,74,FUMBLE,1,1,27,0
0700081120230902,4,700,1,607,26,FUMBLE,1,565,0,TOUCHDOWN,2,26,42,1
0700081120230902,5,811,1,565,75,KICKOFF,1,463,71,PUNT,3,4,102,0
0700081120230902,6,700,1,463,71,PUNT,1,407,67,PUNT,3,4,56,0
0700081120230902,7,811,1,407,84,PUNT,1,312,68,FUMBLE,5,16,95,0
0700081120230902,8,700,1,312,32,FUMBLE,1,242,36,FIELD GOAL,4,-4,70,0
0700081120230902,9,811,1,242,75,KICKOFF,2,895,38,FIELD GOAL,9,37,247,0
0700081120230902,10,700,2,889,67,KICKOFF,2,830,60,INTERCEPTION,2,7,59,0
0700081120230902,11,811,2,830,56,INTERCEPTION,2,680,0,TOUCHDOWN,5,56,150,1
0700081120230902,12,700,2,680,75,KICKOFF,2,533,54,PUNT,4,21,147,0
0700081120230902,13,811,2,533,80,PUNT,2,340,65,PUNT,5,15,193,0
0700081120230902,14,700,2,340,78,PUNT,2,147,52,PUNT,9,26,193,0
0700081120230902,15,811,2,147,90,PUNT,2,29,55,PUNT,6,35,118,0
0700081120230902,16,700,2,29,79,PUNT,2,0,31,MISSED FIELD GOAL,4,48,29,0
0700081120230902,17,700,3,892,78,KICKOFF,3,788,76,PUNT,3,2,104,0
0700081120230902,18,811,3,788,76,PUNT,3,337,0,TOUCHDOWN,13,76,451,1
0700081120230902,19,700,3,337,75,KICKOFF,3,12,22,MISSED FIELD GOAL,14,53,325,0
0700081120230902,20,811,3,12,78,MISSED FIELD GOAL,4,538,13,FIELD GOAL,14,65,374,1
0700081120230902,21,700,4,538,75,KICKOFF,4,306,32,MISSED FIELD GOAL,11,43,232,0
0700081120230902,22,811,4,306,68,MISSED FIELD GOAL,4,219,65,PUNT,3,3,87,0
0700081120230902,23,700,4,219,78,PUNT,4,41,9,FIELD GOAL,13,69,178,1
0700081120230902,24,811,4,41,75,KICKOFF,4,0,71,END OF HALF,2,4,41,0
0700081120230902,25,811,5,,25,POSSESSION,5,,0,TOUCHDOWN,5,25,,1
0700081120230902,26,700,5,,25,POSSESSION,5,,0,TOUCHDOWN,5,25,,1
0700081120230902,27,700,5,,25,POSSESSION,5,,0,TOUCHDOWN,5,25,,1
0700081120230902,28,811,5,,25,POSSESSION,5,,0,TOUCHDOWN,6,25,,1
0366066320230902,1,663,1,900,75,KICKOFF,1,686,60,PUNT,8,15,214,0
0366066320230902,2,366,1,686,93,PUNT,1,541,90,PUNT,4,3,145,0
0366066320230902,3,663,1,541,63,PUNT,1,437,67,PUNT,3,-4,104,0
0366066320230902,4,366,1,437,73,PUNT,1,267,33,MISSED FIELD GOAL,6,40,170,0
0366066320230902,5,663,1,267,67,MISSED FIELD GOAL,1,257,0,TOUCHDOWN,1,67,10,0
0366066320230902,6,366,1,257,75,KICKOFF,1,216,77,INTERCEPTION,2,-2,41,0
0366066320230902,7,366,1,211,80,KICKOFF,1,161,81,PUNT,3,-1,50,0
0366066320230902,8,663,1,161,58,PUNT,2,851,17,FIELD GOAL,9,41,210,1
0366066320230902,9,366,2,846,76,KICKOFF,2,629,48,PUNT,6,28,217,0
0366066320230902,10,663,2,629,98,PUNT,2,308,0,TOUCHDOWN,11,98,321,1
0366066320230902,11,366,2,308,65,KICKOFF,2,220,72,PUNT,3,-7,88,0
0366066320230902,12,663,2,220,55,PUNT,2,109,49,PUNT,3,6,111,0
0366066320230902,13,366,2,109,80,PUNT,2,30,48,PUNT,5,32,79,0
0366066320230902,14,663,2,30,92,PUNT,2,2,0,TOUCHDOWN,4,92,28,0
0366066320230902,15,366,3,900,75,KICKOFF,3,832,0,TOUCHDOWN,4,75,68,0
0366066320230902,16,663,3,832,75,KICKOFF,3,548,32,MISSED FIELD GOAL,13,43,284,0
0366066320230902,17,366,3,548,68,MISSED FIELD GOAL,3,449,65,PUNT,3,3,99,0
0366066320230902,18,663,3,449,75,PUNT,3,201,19,MISSED FIELD GOAL,10,56,248,1
0366066320230902,19,366,3,201,80,MISSED FIELD GOAL,4,853,49,DOWNS,7,31,248,0
0366066320230902,20,663,4,853,51,DOWNS,4,706,24,DOWNS,6,27,147,0
0366066320230902,21,366,4,706,76,DOWNS,4,486,54,DOWNS,7,22,220,0
0366066320230902,22,663,4,486,46,DOWNS,4,152,0,TOUCHDOWN,13,46,334,1
0366066320230902,23,366,4,152,65,KICKOFF,4,26,0,TOUCHDOWN,8,65,126,1
0366066320230902,24,663,4,26,75,KICKOFF,4,0,71,END OF HALF,1,4,26,0
0006073620230902,1,6,1,900,75,KICKOFF,1,365,4,FIELD GOAL,20,71,535,1
0006073620230902,2,736,1,361,52,KICKOFF,1,92,5,FIELD GOAL,10,47,269,1
0006073620230902,3,6,1,92,75,KICKOFF,1,33,82,PUNT,3,-7,59,0
0006073620230902,4,736,1,26,57,KICKOFF,2,782,35,DOWNS,7,22,144,0
0006073620230902,5,6,2,782,65,DOWNS,2,688,60,PUNT,3,5,94,0
0006073620230902,6,736,2,688,50,PUNT,2,530,0,TOUCHDOWN,8,50,158,1
0006073620230902,7,6,2,526,78,KICKOFF,2,491,74,INTERCEPTION,3,4,35,0
0006073620230902,8,736,2,491,27,INTERCEPTION,2,354,4,INTERCEPTION,6,23,137,1
0006073620230902,9,6,2,354,92,INTERCEPTION,2,104,76,PUNT,7,16,250,0
0006073620230902,10,736,2,104,73,PUNT,2,60,75,PUNT,3,-2,44,0
0006073620230902,11,6,2,60,77,PUNT,2,13,74,PUNT,3,3,47,0
0006073620230902,12,736,2,13,78,PUNT,2,0,80,END OF HALF,1,-2,13,0
0006073620230902,13,736,3,900,75,KICKOFF,3,738,0,TOUCHDOWN,6,75,162,1
0006073620230902,14,6,3,732,73,KICKOFF,3,692,0,TOUCHDOWN,2,73,40,0
0006073620230902,15,736,3,692,75,KICKOFF,3,552,64,PUNT,4,11,140,0
0006073620230902,16,6,3,552,90,PUNT,3,421,77,PUNT,6,13,131,0
0006073620230902,17,736,3,421,57,PUNT,3,187,0,TOUCHDOWN,8,57,234,1
0006073620230902,18,6,3,183,84,KICKOFF,3,77,82,PUNT,3,2,106,0
0006073620230902,19,736,3,77,52,PUNT,4,894,0,TOUCHDOWN,5,52,83,1
0006073620230902,20,6,4,894,75,KICKOFF,4,737,77,PUNT,4,-2,157,0
0006073620230902,21,736,4,737,19,PUNT,4,692,0,TOUCHDOWN,2,19,45,1
0006073620230902,22,6,4,692,75,KICKOFF,4,529,73,PUNT,5,2,163,0
0006073620230902,23,736,4,529,49,PUNT,4,463,0,TOUCHDOWN,2,49,66,1
0006073620230902,24,6,4,463,75,KICKOFF,4,152,12,FIELD GOAL,10,63,311,1
0006073620230902,25,736,4,146,71,KICKOFF,4,0,16,END OF HALF,4,55,146,1
0153068820230902,1,153,1,900,75,KICKOFF,1,834,70,PUNT,3,5,66,0
0153068820230902,2,688,1,834,76,PUNT,1,688,59,PUNT,7,17,146,0
0153068820230902,3,153,1,688,90,PUNT,1,511,85,PUNT,6,5,177,0
0153068820230902,4,688,1,511,38,PUNT,1,438,0,TOUCHDOWN,4,38,73,1
0153068820230902,5,153,1,438,75,KICKOFF,1,342,75,PUNT,3,0,96,0
0153068820230902,6,688,1,342,42,PUNT,1,300,0,TOUCHDOWN,3,42,42,1
0153068820230902,7,153,1,300,75,KICKOFF,1,221,70,INTERCEPTION,3,5,79,0
0153068820230902,8,153,1,221,75,KICKOFF,1,214,58,FUMBLE,1,17,7,0
0153068820230902,9,688,1,214,42,FUMBLE,1,54,7,FIELD GOAL,7,35,160,1
0153068820230902,10,153,1,54,75,KICKOFF,2,858,71,PUNT,3,4,96,0
0153068820230902,11,688,2,858,85,PUNT,2,696,0,TOUCHDOWN,8,85,162,0
0153068820230902,12,153,2,696,75,KICKOFF,2,459,80,DOWNS,7,-5,237,0
0153068820230902,13,688,2,459,20,DOWNS,2,433,0,TOUCHDOWN,2,20,26,1
0153068820230902,14,153,2,433,75,KICKOFF,2,226,60,PUNT,6,15,207,0
0153068820230902,15,688,2,226,90,PUNT,2,11,20,INTERCEPTION,13,70,215,1
0153068820230902,16,153,2,11,69,INTERCEPTION,2,0,65,END OF HALF,1,4,11,0
0153068820230902,17,688,3,899,92,KICKOFF,3,715,0,TOUCHDOWN,8,92,184,1
0153068820230902,18,153,3,715,75,KICKOFF,3,595,74,PUNT,3,1,120,0
0153068820230902,19,688,3,595,77,PUNT,3,468,0,TOUCHDOWN,7,77,127,1
0153068820230902,20,153,3,468,75,KICKOFF,3,441,75,INTERCEPTION,2,0,27,0
0153068820230902,21,688,3,441,25,INTERCEPTION,3,433,0,TOUCHDOWN,1,25,8,0
0153068820230902,22,153,3,433,75,KICKOFF,3,301,73,PUNT,3,2,132,0
0153068820230902,23,688,3,301,60,PUNT,3,94,0,TOUCHDOWN,10,60,207,1
0153068820230902,24,153,3,94,75,KICKOFF,3,0,67,PUNT,3,8,94,0
0153068820230902,25,688,3,0,78,PUNT,4,697,13,FUMBLE,10,65,203,1
0153068820230902,26,153,4,697,87,FUMBLE,4,606,87,PUNT,3,0,91,0
0153068820230902,27,688,4,606,58,PUNT,4,466,23,FUMBLE,6,35,140,0
0153068820230902,28,153,4,466,77,FUMBLE,4,331,47,DOWNS,5,30,135,0
0153068820230902,29,688,4,331,53,DOWNS,4,185,47,DOWNS,4,6,146,0
0153068820230902,30,153,4,185,53,DOWNS,4,0,53,END OF HALF,6,0,185,0
0017066420230902,1,17,1,900,75,KICKOFF,1,858,74,INTERCEPTION,2,1,42,0
0017066420230902,2,664,1,858,53,INTERCEPTION,1,773,0,TOUCHDOWN,3,53,85,1
0017066420230902,3,17,1,773,75,KICKOFF,1,667,67,PUNT,3,8,106,0
0017066420230902,4,664,1,667,63,PUNT,1,454,0,TOUCHDOWN,7,63,213,1
0017066420230902,5,17,1,448,91,KICKOFF,1,386,95,INTERCEPTION,3,-4,62,0
0017066420230902,6,664,1,386,25,INTERCEPTION,1,243,8,FIELD GOAL,6,17,143,1
0017066420230902,7,17,1,243,75,KICKOFF,1,230,0,TOUCHDOWN,1,75,13,0
0017066420230902,8,664,1,230,65,KICKOFF,2,656,0,TOUCHDOWN,14,65,474,1
0017066420230902,9,17,2,648,75,KICKOFF,2,527,69,PUNT,3,6,121,0
0017066420230902,10,664,2,527,77,PUNT,2,379,69,PUNT,3,8,148,0
0017066420230902,11,17,2,379,79,PUNT,2,291,75,PUNT,3,4,88,0
0017066420230902,12,664,2,291,70,PUNT,2,30,6,FIELD GOAL,8,64,261,1
0017066420230902,13,17,2,29,73,KICKOFF,2,0,60,END OF HALF,2,13,29,0
0017066420230902,14,664,3,893,75,KICKOFF,3,817,18,INTERCEPTION,3,57,76,1
0017066420230902,15,17,3,817,92,INTERCEPTION,3,752,92,PUNT,3,0,65,0
0017066420230902,16,664,3,752,35,PUNT,3,575,35,FIELD GOAL,6,0,177,1
0017066420230902,17,17,3,566,55,KICKOFF,3,490,49,PUNT,3,6,76,0
0017066420230902,18,664,3,490,79,PUNT,3,271,0,TOUCHDOWN,8,79,219,1
0017066420230902,19,17,3,263,78,KICKOFF,3,53,57,PUNT,6,21,210,0
0017066420230902,20,664,3,53,80,PUNT,4,810,73,PUNT,4,7,143,0
0017066420230902,21,17,4,810,72,PUNT,4,548,0,TOUCHDOWN,8,72,262,1
0017066420230902,22,664,4,542,75,KICKOFF,4,266,24,FIELD GOAL,8,51,276,1
0017066420230902,23,17,4,259,78,KICKOFF,4,119,75,PUNT,3,3,140,0
0017066420230902,24,664,4,119,66,PUNT,4,50,60,PUNT,3,6,69,0
0017066420230902,25,17,4,50,74,PUNT,4,0,57,END OF HALF,3,17,50,0
0457064820230902,1,648,1,900,75,KICKOFF,1,825,77,PUNT,3,-2,75,0
0457064820230902,2,457,1,825,70,PUNT,1,590,0,TOUCHDOWN,9,70,235,1
0457064820230902,3,648,1,590,75,KICKOFF,1,389,0,TOUCHDOWN,8,75,201,1
0457064820230902,4,457,1,382,77,KICKOFF,2,898,23,DOWNS,13,54,384,0
0457064820230902,5,648,2,898,77,DOWNS,2,805,78,PUNT,3,-1,93,0
0457064820230902,6,457,2,805,62,PUNT,2,425,20,FIELD GOAL,13,42,380,1
0457064820230902,7,648,2,418,72,KICKOFF,2,316,0,TOUCHDOWN,5,72,102,1
0457064820230902,8,457,2,316,75,KICKOFF,2,170,0,TOUCHDOWN,5,75,146,0
0457064820230902,9,648,2,170,75,KICKOFF,2,18,58,PUNT,6,17,152,0
0457064820230902,10,457,2,18,80,PUNT,2,0,81,END OF HALF,1,-1,18,0
0457064820230902,11,648,3,900,53,KICKOFF,3,858,47,DOWNS,4,6,42,0
0457064820230902,12,457,3,858,53,DOWNS,3,695,0,TOUCHDOWN,6,53,163,1
0457064820230902,13,648,3,695,75,KICKOFF,3,594,82,PUNT,3,-7,101,0
0457064820230902,14,457,3,594,55,PUNT,3,389,0,TOUCHDOWN,8,55,205,1
0457064820230902,15,648,3,382,73,KICKOFF,3,277,60,PUNT,4,13,105,0
0457064820230902,16,457,3,277,80,PUNT,3,134,40,INTERCEPTION,5,40,143,0
0457064820230902,17,648,3,134,70,INTERCEPTION,4,739,8,FIELD GOAL,12,62,295,1
0457064820230902,18,457,4,739,75,KICKOFF,4,694,75,INTERCEPTION,2,0,45,0
0457064820230902,19,648,4,694,38,INTERCEPTION,4,520,18,DOWNS,8,20,174,1
0457064820230902,20,457,4,520,82,DOWNS,4,395,69,PUNT,4,13,125,0
0457064820230902,21,648,4,395,70,PUNT,4,203,22,DOWNS,8,48,192,1
0457064820230902,22,457,4,203,78,DOWNS,4,142,54,PUNT,4,24,61,0
0457064820230902,23,648,4,142,92,PUNT,4,45,62,DOWNS,7,30,97,0
0457064820230902,24,457,4,45,38,DOWNS,4,0,41,END OF HALF,2,-3,45,0
0676071620230902,1,716,1,900,31,KICKOFF,1,748,0,TOUCHDOWN,5,31,152,1
0676071620230902,2,676,1,748,67,KICKOFF,1,725,67,INTERCEPTION,1,0,23,0
